headline,content,url,category
Polska armia kupuje kolejny potężny sprzęt do walki z Rosją,Ministerstwo Obrony Narodowej poinformowało o zamówieniu kolejnych armatohaubic K9 Thunder. Polska chce mieć ponad 1000 armatohaubic do wykorzystania w przypadku wybuchu wojny z Rosją. Jak informuje p,"https://geekweek.interia.pl/militaria/news-polska-armia-kupuje-kolejny-potezny-sprzet-do-walki-z-rosja,nId,7184204",Militaria
Ukraińcy przejęli najlepszy czołg Rosjan. Walczą nim w obwodzie kurskim,"Siły Zbrojne Ukrainy wykorzystują do operacji w obwodzie kurskim najnowszy rosyjski czołg T-90M, który zdobyli podczas walk. Ukraińska operacja w obwodzie kurskim przyniosła duże zdobycze terytorialne","https://geekweek.interia.pl/militaria/news-ukraincy-przejeli-najlepszy-czolg-rosjan-walcza-nim-w-obwodz,nId,7758105",Militaria
Rosja chwali się Berdyszem: Zieje ogniem i potrafi wszystko!,"Urałwagonzawod zaprezentował nowy bezzałogowy statek powietrzny, który może się pochwalić szerokim wachlarzem umiejętności. Atakuje miotaczem ognia i granatnikiem, minuje teren, transportuje ładunki i","https://geekweek.interia.pl/militaria/news-rosja-chwali-sie-berdyszem-zieje-ogniem-i-potrafi-wszystko,nId,7825649",Militaria
Polska broń rozerwana na kawałki. Spektakularna zemsta Rosjan,Wojska rosyjskie znalazły polską armatohaubicę AHS Krab niedaleko frontu w okolicach Wuhłedaru. Najeźdźcy postanowili dosłownie rozerwać ją na kawałki za pomocą specjalnej bomby z modułem UMPK. Rosyjs,"https://geekweek.interia.pl/militaria/news-polska-bron-rozerwana-na-kawalki-spektakularna-zemsta-rosjan,nId,7378220",Militaria
Mobilna forteca Warta 2 gotowa do walki. To najgorszy koszmar Rosjan,"Nowy bojowy wóz opancerzony ukraińskiej firmy Ukrainian Armor, zaprezentowany na początku września na wystawie MSPO 2024 w Polsce, jest projektem mającym na celu zastąpienie białoruskich podzespołów o","https://geekweek.interia.pl/militaria/news-mobilna-forteca-warta-2-gotowa-do-walki-to-najgorszy-koszmar,nId,7848768",Militaria
Torpeda rozerwała na strzępy duży okręt. Chiny ostrzegają USA,"Chińska armia zaprezentowała w akcji swoją najnowszą i jedną z najpotężniejszych na świecie torped, która bez problemu może zatopić duży okręt, a nawet poważnie uszkodzić lotniskowiec. Pekin ostrzegł","https://geekweek.interia.pl/militaria/news-torpeda-rozerwala-na-strzepy-duzy-okret-chiny-ostrzegaja-usa,nId,7753832",Militaria
Olbrzymia dostawa systemów obrony Patriot na Ukrainę,"Władze Rumunii całkiem niespodziewanie ogłosiły, że mogą dostarczyć na Ukrainę baterie amerykańskiego systemu rakietowego ziemia-powietrze MIM-104 Patriot. Mają one pomóc chronić dostarczone myśliwce","https://geekweek.interia.pl/militaria/news-olbrzymia-dostawa-systemow-obrony-patriot-na-ukraine,nId,7498454",Militaria
Wielka Brytania się nie zatrzyma. Ukraina dostaje dodatkową broń,Podczas spotkania z prezydentem Wołodymyrem Zełenskim i ministrem obrony Rustemem Umerowem sekretarz obrony Wielkiej Brytanii John Healey ogłosił nowy kompleksowy pakiet pomocy wojskowej dla Ukrainy.,"https://geekweek.interia.pl/militaria/news-wielka-brytania-sie-nie-zatrzyma-ukraina-dostaje-dodatkowa-b,nId,7643046",Militaria
Pokazali MiG-a z niespodzianką. Takiej broni jeszcze nie było,Rząd Francji ogłosił pod koniec stycznia ogromną pomoc dla Ukrainy w postaci nowej broni. Broń ta trafiła na Ukrainę i kilka dni temu pierwszy raz została użyta w boju. Można śmiało mówić o historyczn,"https://geekweek.interia.pl/militaria/news-pokazali-mig-a-z-niespodzianka-takiej-broni-jeszcze-nie-bylo,nId,7399752",Militaria
Rosja rozmieszcza w Ukrainie drony uzbrojone w granatniki AGS-17,"Ponownie dzieje się w Bachmucie. Od kilku dni informujemy o kolejnych udanych ukraińskich akcjach w tym rejonie, a dziś dowiadujemy się, że Rosja rozmieściła w okolicy bezzałogowe pojazdy naziemne z g","https://geekweek.interia.pl/militaria/news-rosja-rozmieszcza-w-ukrainie-drony-uzbrojone-w-granatniki-ag,nId,7423600",Militaria
Ukraińcy montują niezwykłe modyfikacje na polskich czołgach,"Siły Zbrojne Ukrainy pokazały jeden z czołgów PT-91 Twardy, jakie otrzymały od Polski do walki z rosyjską inwazją. Uwagę na nim przykuwają specjalne modyfikacje. Polska od pełnoskalowej inwazji Rosjan","https://geekweek.interia.pl/militaria/news-ukraincy-montuja-niezwykle-modyfikacje-na-polskich-czolgach,nId,7596479",Militaria
Chiny pokazały nowy myśliwiec. Wygląda jak kopia F-35A,"Chińska armia pokazała swój drugi w historii myśliwiec stealth. Nosi nazwę J-35A i analitycy militarni ogłosili, że wygląda identycznie jak amerykański myśliwiec F-35A. Chińczycy pokazali na zdjęciu s","https://geekweek.interia.pl/militaria/news-chiny-pokazaly-nowy-mysliwiec-wyglada-jak-kopia-f-35a,nId,7851920",Militaria
"Prezydent Francji wysyła potężne pociski, które spadną na rosyjskie miasta","Prezydent Francji uderza we Władimira Putina zapowiedzią dostarczenia do Ukrainy superpocisków, które spadną na rosyjskie miasta. Skończyły się czasy, w których Ukraina nie mogła się odpowiednio broni","https://geekweek.interia.pl/militaria/news-prezydent-francji-wysyla-potezne-pociski-ktore-spadna-na-ros,nId,7560938",Militaria
Nowe pociski Korei trafią do Polski? Skuteczniejsze o 50%,"Korea Południowa zaczyna produkcję swojej najnowszej amunicji artyleryjskiej, która może trafić do Polski. Bije na głowę standardowe pociski Zachodu większą donośnością nawet o 50%. Korea Południowa b","https://geekweek.interia.pl/militaria/news-nowe-pociski-korei-trafia-do-polski-skuteczniejsze-o-50,nId,7329043",Militaria
"Wielka Brytania pokazała gigantyczny laser. ""To potęga""",Armia Wielkiej Brytanii właśnie przetestowała swój najpotężniejszy laser bojowy przeznaczony do niszczenia dronów. Potężny system laserowy nazywa się DragonFire i został opracowany przy współpracy Lab,"https://geekweek.interia.pl/militaria/news-wielka-brytania-pokazala-gigantyczny-laser-to-potega,nId,7279952",Militaria
"Djura i Novator-2. Ukraina chwali się nowościami, które ""pokochają"" Rosjanie ","Pomimo nasilonych rosyjskich ataków, ukraiński przemysł zbrojeniowo-obronny działa na pełnych obrotach. Dziś możemy podziwiać kolejne efekty tych wysiłków, a mianowicie lekki pojazd opancerzony Djura","https://geekweek.interia.pl/militaria/news-djura-i-novator-2-ukraina-chwali-sie-nowosciami-ktore-pokoch,nId,7619585",Militaria
Rzucają wyzwanie Bidenowi. Chiny i Korea Północna lepsze niż USA?,"Jak przekonują chińskie źródła, Państwo Środka opracowało nowy hipersoniczny dron, który ma być lepszy niż amerykański myśliwiec F-22 Raptor. Korea Północna sugeruje zaś, że pomyślnie przetestowała","https://geekweek.interia.pl/militaria/news-rzucaja-wyzwanie-bidenowi-chiny-i-korea-polnocna-lepsze-niz,nId,7414052",Militaria
"Nowy ""przedmiot"" w ukraińskiej szkole. Dzieci uczą się strzelać z karabinu","Wojna w Ukrainie nie oszczędza dzieci, a aktualna sytuacja na froncie nie wskazuje na to, by miała się szybko skończyć. Kijów nie ma więc innego wyjścia, jak tylko przygotowywać je do obrony w sytuacj","https://geekweek.interia.pl/militaria/news-nowy-przedmiot-w-ukrainskiej-szkole-dzieci-ucza-sie-strzelac,nId,7284490",Militaria
USA mają bombowiec zdolny zniszczyć państwo. Pokazano jego start,"Siły Powietrzne USA pokazały pierwsze nagranie z testów swojego najlepszego bombowca przyszłości B-21 Raider. Zdradziły przy tym, na jakim etapie są testy maszyny. USA wyczekuje wprowadzenia do służby","https://geekweek.interia.pl/militaria/news-usa-maja-bombowiec-zdolny-zniszczyc-panstwo-pokazano-jego-st,nId,7818765",Militaria
Robo-pies idzie do wojska. USA rozmieszczają pierwsze jednostki,Siły Powietrzne Stanów Zjednoczonych we współpracy z przedstawicielami Asylon zaprezentowały możliwości psów-robotów podczas pierwszego w historii szkolenia w zakresie synchronicznej gotowości nuklear,"https://geekweek.interia.pl/militaria/news-robo-pies-idzie-do-wojska-usa-rozmieszczaja-pierwsze-jednost,nId,7399300",Militaria
Polskie czołgi Leopard 2PL po raz pierwszy za granicą,Do Polskiego Kontyngentu Wojskowego (PKW) na Łotwie dotarły pierwsze czołgi Leopard 2PL. To najnowsze wersje czołgów Leopard w Wojsku Polskim. Ich dostarczenie za granicę pokazuje aktywność Polski w N,"https://geekweek.interia.pl/militaria/news-polskie-czolgi-leopard-2pl-po-raz-pierwszy-za-granica,nId,20341682",Militaria
Rosja opracowała technologię ukrywania okrętów wojennych,"Kreml ma świadomość, że ostatnie skuteczne ukraińskie ataki na okręty rosyjskiej Floty Czarnomorskiej w przyszłości będą się powtarzać, dlatego opracowano technologię lepszego ukrywania jednostek prze","https://geekweek.interia.pl/militaria/news-rosja-opracowala-technologie-ukrywania-okretow-wojennych,nId,7362029",Militaria
W Ukrainie żołnierze wyglądają jak humanoidalne roboty,"Ukraińscy żołnierze otrzymali kolejne zestawy francuskich systemów Mistral, które wizualnie zmieniają ich w cyborgi. Ta broń to potężne narzędzie do neutralizacji rosyjskich dronów kamikadze i śmigłow","https://geekweek.interia.pl/militaria/news-w-ukrainie-zolnierze-wygladaja-jak-humanoidalne-roboty,nId,20355752",Militaria
Ukraińskie wojska przejęły nowy rosyjski system. To 9K333 Verba,"Siły ukraińskie przejęły jedną z najnowocześniejszych i najbardziej zaawansowanych technologii obrony powietrznej Rosji, a mianowicie przenośny system 9K333 Verba. To MANPADS czwartej generacji, który","https://geekweek.interia.pl/militaria/news-ukrainskie-wojska-przejely-nowy-rosyjski-system-to-9k333-ver,nId,7839920",Militaria
"Kosztują nawet 1,5 mln USD sztuka. Ukraina dostanie je razem z F-16 ","Wczoraj dowiedzieliśmy się, że zachodni sojusznicy przekażą Ukrainie jeszcze więcej amerykańskich myśliwców F-16, niż było to zaplanowane. Dziś okazuje się z kolei, że jednostki te mogą zostać wyposaż","https://geekweek.interia.pl/militaria/news-kosztuja-nawet-1-5-mln-usd-sztuka-ukraina-dostanie-je-razem,nId,7315046",Militaria
Ogromny transport sprzętu. Rosja mówi Ukrainie dość,Rosyjska armia wysyła do obrony swojego obwodu kurskiego ogromne siły i środki. Transport uwieczniono na licznych filmach. Nowy sprzęt ma położyć kres ukraińskiej ofensywie na rosyjskiej ziemi. Armia,"https://geekweek.interia.pl/militaria/news-ogromny-transport-sprzetu-rosja-mowi-ukrainie-dosc,nId,7763410",Militaria
AI przejmuje stery w armii USA. Wystarczy 1 minuta i nie ma wroga,"Army Software Factory (ASWF) opracowało nowe oprogramowanie wykorzystujące sztuczną inteligencję (AI), które znacząco skraca czas potrzebny na identyfikację celu i wysłanie w jego stronę pocisku. Jedn","https://geekweek.interia.pl/militaria/news-ai-przejmuje-stery-w-armii-usa-wystarczy-1-minuta-i-nie-ma-w,nId,7769264",Militaria
Rosjanie chwalą się zniszczeniem pięciu myśliwców F-16 na Ukrainie,"Siłom Zbrojnym Ukrainy w ostatnich trzech dniach udało się zniszczyć aż pięć rosyjskich samolotów. Tymczasem Rosjanie w desperacji ogłosili we wszystkich mediach propagandowych, że w odwecie strącili","https://geekweek.interia.pl/militaria/news-rosjanie-chwala-sie-zniszczeniem-pieciu-mysliwcow-f-16-na-uk,nId,7230551",Militaria
Superpotężne pociski z uranem dla Polski. Zmiażdżą rosyjskie czołgi,"Wiosną bieżącego roku MON informował, że Polska mogłaby produkować amunicję ze zubożonym uranem. Teraz okazuje się, że historyczny kontrakt znajduje się na wyciągnięcie ręki. Tego typu amunicji w seku","https://geekweek.interia.pl/militaria/news-superpotezne-pociski-z-uranem-dla-polski-zmiazdza-rosyjskie,nId,7155553",Militaria
Polska broń ciągle dominuje na froncie. Dostała ulepszenia,"Ukraińskie siły zbrojne pokazały najnowsze zdjęcia armatohaubicy Krab, która trafiła na front z Polski. Ostrzeliwują rejony ważnego miasta i posiadają kluczowe doposażenie. Ukraińscy żołnierze prowadz","https://geekweek.interia.pl/militaria/news-polska-bron-ciagle-dominuje-na-froncie-dostala-ulepszenia,nId,7832137",Militaria
Już jadą na Ukrainę. Ich bardzo obawia się Rosja,"Siły Zbrojne Ukrainy jakiś czas temu wzbogaciły się o nową, potężną broń przeznaczoną do zwalczania rosyjskich rakiet wystrzelonych w celu niszczenia miast i zabijania cywilów. Teraz USA ogłosiły wysł","https://geekweek.interia.pl/militaria/news-juz-jada-na-ukraine-ich-bardzo-obawia-sie-rosja,nId,7443209",Militaria
Pierwszy raz pojawił się na niebie. Panika wśród Rosjan,"Siły Zbrojne Ukrainy otrzymały od jednego z rodzimych koncernów nowego, potężnego drona bojowego. Urządzenie może szybko i skutecznie eliminować rosyjską pięść pancerną, a nawet systemy obrony powietr","https://geekweek.interia.pl/militaria/news-pierwszy-raz-pojawil-sie-na-niebie-panika-wsrod-rosjan,nId,7835799",Militaria
"Rosjanie wysłali ogromny transport broni, a teraz się poddają","Od kilku dni, rosyjska armia wysyła pociągami do ukraińskiego obwodu sumskiego ogromne ilości pojazdów i sprzętu bojowego, który ma wziąć udział w wielkiej ofensywie. Jej celem ma być Charków, ale mów","https://geekweek.interia.pl/militaria/news-rosjanie-wyslali-ogromny-transport-broni-a-teraz-sie-poddaja,nId,7531707",Militaria
Polski silnik rakietowy na paliwo stałe. Przeprowadzono pierwsze testy,W Polsce przeprowadzono pierwsze testy rodzimego silnika rakietowego na paliwo stałe. Próby odbyły się pod koniec listopada na poligonie Lipa koło Nowej Dęby. Testy przeprowadzono na specjalnej platfo,"https://geekweek.interia.pl/militaria/news-polski-silnik-rakietowy-na-paliwo-stale-przeprowadzono-pierw,nId,7188827",Militaria
"Rosyjskie siły oślepione. Straciły cenne ""oko Saurona""","Ostatnie dni były niezwykle udane dla Ukraińców. Oprócz uszkodzenia kilkunastu rosyjskich samolotów bombowych, udało się zlikwidować oko Saurona, czyli potężny system monitoringu wojskowego Murom-M.","https://geekweek.interia.pl/militaria/news-rosyjskie-sily-oslepione-stracily-cenne-oko-saurona,nId,7433861",Militaria
Profile armii zhakowane? Wiemy co oznaczają dziwne wiadomości,"Kilka kont na platformie X powiązanych z francuską armią opublikowało bardzo dziwne wiadomości. Wyglądają wręcz jak udana próba ataku hakerskiego. Tłumaczymy, co się dzieje w Siłach Zbrojnych Francji.","https://geekweek.interia.pl/militaria/news-profile-armii-zhakowane-wiemy-co-oznaczaja-dziwne-wiadomosci,nId,7399562",Militaria
Polski analityk policzył czołgi Rosjan. NATO ma problem,"Jarosław Wolski, polski analityk ds. obronności, postanowił przeanalizować, ile Rosjanie mogli stracić czołgów podczas wojny na Ukrainie. Niestety, nie są to dobre wieści dla NATO. Międzynarodowy Inst","https://geekweek.interia.pl/militaria/news-polski-analityk-policzyl-czolgi-rosjan-nato-ma-problem,nId,7500626",Militaria
Lockheed Martin: Polska stoi przed szansą i musi ją wykorzystać,"Polska ma wysoki priorytet inwestycji, które mogą zwiększyć możliwości waszego przemysłu zbrojeniowego - twierdzi w rozmowie z GeekWeekiem prezydent Lockheed Martin International, Michael Williamson.","https://geekweek.interia.pl/militaria/news-lockheed-martin-polska-stoi-przed-szansa-i-musi-ja-wykorzyst,nId,7775245",Militaria
Polski rząd zakupił 1000 potężnych rakiet i wyrzutni dla programu Narew,Polska Grupa Zbrojeniowa i brytyjska firma MBDA podpisały dziś umowę na dostarczenie Siłom Zbrojnym RP ponad 1000 rakiet CAMM ER oraz ponad 100 wyrzutni. Polska armia coraz szybciej rośnie w siłę. Umo,"https://geekweek.interia.pl/militaria/news-polski-rzad-zakupil-1000-poteznych-rakiet-i-wyrzutni-dla-pro,nId,7134738",Militaria
Ukraińcy przechwycili stalową bestię. Teraz ruszy na Rosjan,"Ukraińscy żołnierze walczący w rejonie Awdijiwki pochwalili się niezwykłą maszyną przechwyconą od Rosjan. Jest nim wóz BWP-3, który niedługo ruszy na okupantów. Rosjanie od miesiąca próbują przebić si","https://geekweek.interia.pl/militaria/news-ukraincy-przechwycili-stalowa-bestie-teraz-ruszy-na-rosjan,nId,7140762",Militaria
Rosjanie w kilka minut stracili 12 myśliwców taktycznych,Armia i służby wywiadowcze Ukrainy przeprowadziły spektakularny atak na rosyjskie lotnisko. Drony kamikadze zniszczyły i uszkodziły aż 12 myśliwców Su-34. Ukraińcy odnieśli kolejny wielki sukces w swo,"https://geekweek.interia.pl/militaria/news-rosjanie-w-kilka-minut-stracili-12-mysliwcow-taktycznych,nId,7217192",Militaria
Polski system rakietowy zestrzelił irańskiego drona nad Kijowem,"W sieci pojawił się bardzo interesujący materiał filmowy, na którym pokazano moment strącenia irańskiego drona nad Kijowem przez polski system obrony powietrznej Osa-AKM-P. W nocy z poniedziałku na wt","https://geekweek.interia.pl/militaria/news-polski-system-rakietowy-zestrzelil-iranskiego-drona-nad-kijo,nId,7760891",Militaria
Rosja straciła dwa cenne okręty w jeden dzień,"Siły Zbrojne Ukrainy poinformowały o zniszczeniu rosyjskiego okrętu rakietowego o nazwie Cyklon projektu 22800. Była to ostatnia jednostka na Krymie, która była przeznaczona do udziału w atakach rak","https://geekweek.interia.pl/militaria/news-rosja-stracila-dwa-cenne-okrety-w-jeden-dzien,nId,7524868",Militaria
