headline,category,url,sub_category
Jak włączyć dyktafon w telefonie i nagrywać dźwięk? ,technologia,"https://geekweek.interia.pl/technologia/news-jak-wlaczyc-dyktafon-w-telefonie-i-nagrywac-dzwiek,nId,20341546",Technologia
Najlepszy grzejnik elektryczny. Nie zrujnuje portfela,technologia,"https://geekweek.interia.pl/technologia/news-najlepszy-grzejnik-elektryczny-nie-zrujnuje-portfela,nId,20341577",Technologia
Czy można odzyskać dane z karty SD? Jest na to sposób,technologia,"https://geekweek.interia.pl/technologia/news-czy-mozna-odzyskac-dane-z-karty-sd-jest-na-to-sposob,nId,20245780",Technologia
Awaria prądu w domu? Ten sprzęt cię uratuje przed blackoutem,technologia,"https://geekweek.interia.pl/gadzety/news-awaria-pradu-w-domu-ten-sprzet-cie-uratuje-przed-blackoutem,nId,20341517",Gadżety
Nowa usługa w Żabce. Szybkie i sprawne wydruki za grosze ,technologia,"https://geekweek.interia.pl/technologia/news-nowa-usluga-w-zabce-szybkie-i-sprawne-wydruki-za-grosze,nId,20341710",Technologia
Brak sygnału telewizji naziemnej. Jak przywrócić programy?,technologia,"https://geekweek.interia.pl/technologia/news-brak-sygnalu-telewizji-naziemnej-jak-przywrocic-programy,nId,20245733",Technologia
Bez multiroomu. Jak podłączyć dwa telewizory do jednego dekodera?,technologia,"https://geekweek.interia.pl/technologia/news-bez-multiroomu-jak-podlaczyc-dwa-telewizory-do-jednego-dekod,nId,20341572",Technologia
"Pokazali, jak najpotężniejszy samolot świata bombarduje rosyjską armię",technologia,"https://geekweek.interia.pl/militaria/news-pokazali-jak-najpotezniejszy-samolot-swiata-bombarduje-rosyj,nId,20341706",Militaria
"Szwedzi już wysyłali na Ukrainę myśliwce Gripen, ale NATO powiedziało stop",technologia,"https://geekweek.interia.pl/lotnictwo/news-szwedzi-juz-wysylali-na-ukraine-mysliwce-gripen-ale-nato-pow,nId,20341702",Lotnictwo
„WTF z tą bronią atomową?”. Wiadomość od UFO dla ludzkości,technologia,"https://geekweek.interia.pl/kosmos/news-wtf-z-ta-bronia-atomowa-wiadomosc-od-ufo-dla-ludzkosci,nId,20341511",Kosmos
Polskie czołgi Leopard 2PL po raz pierwszy za granicą,technologia,"https://geekweek.interia.pl/militaria/news-polskie-czolgi-leopard-2pl-po-raz-pierwszy-za-granica,nId,20341682",Militaria
Korea Południowa mówi „nie”. Ukraina może zapomnieć o tej broni,technologia,"https://geekweek.interia.pl/militaria/news-korea-poludniowa-mowi-nie-ukraina-moze-zapomniec-o-tej-broni,nId,20341674",Militaria
Dostajemy czołgi w oszałamiającym tempie. Kolejne K2 w Polsce,technologia,"https://geekweek.interia.pl/militaria/news-dostajemy-czolgi-w-oszalamiajacym-tempie-kolejne-k2-w-polsce,nId,20341623",Militaria
mObywatel ma również te dokumenty. Resort przypomina,technologia,"https://geekweek.interia.pl/technologia/news-mobywatel-ma-rowniez-te-dokumenty-resort-przypomina,nId,20341633",Technologia
Francja mówi Rosji dość. Będą pociski o zasięgu 1000 km,technologia,"https://geekweek.interia.pl/militaria/news-francja-mowi-rosji-dosc-beda-pociski-o-zasiegu-1000-km,nId,20341611",Militaria
Francja wysłała myśliwce uderzenia nuklearnego pod bramy Rosji,technologia,"https://geekweek.interia.pl/militaria/news-francja-wyslala-mysliwce-uderzenia-nuklearnego-pod-bramy-ros,nId,20341547",Militaria
Chiński statek celowo przeciął kable na dnie Bałtyku. W tle... Rosja,technologia,"https://geekweek.interia.pl/technologia/news-chinski-statek-celowo-przecial-kable-na-dnie-baltyku-w-tle-r,nId,20341555",Technologia
Porzucili pojazdy opancerzone. Rosjanie nabrali rozumu?,technologia,"https://geekweek.interia.pl/militaria/news-porzucili-pojazdy-opancerzone-rosjanie-nabrali-rozumu,nId,20341544",Militaria
Zbudują kolejny zbiornik retencyjny. Planowane konsultacje,technologia,"https://geekweek.interia.pl/technologia/news-zbuduja-kolejny-zbiornik-retencyjny-planowane-konsultacje,nId,20341559",Technologia
"Jedźcie przez most, mówiły… Mapy Google przyczyną tragedii",technologia,"https://geekweek.interia.pl/internet/news-jedzcie-przez-most-mowily-mapy-google-przyczyna-tragedii,nId,20341567",Internet
Najdłuższy tunel podwodny pod Bałtykiem. Duża rola Polaków,technologia,"https://geekweek.interia.pl/technologia/news-najdluzszy-tunel-podwodny-pod-baltykiem-duza-rola-polakow,nId,20341538",Technologia
Koniec z upiększaniem twarzy. TikTok blokuje filtry,technologia,"https://geekweek.interia.pl/technologia/news-koniec-z-upiekszaniem-twarzy-tiktok-blokuje-filtry,nId,20341548",Technologia
"USA dadzą Ukrainie ""broń zwycięstwa"". To pociski Tomahawk",technologia,"https://geekweek.interia.pl/militaria/news-usa-dadza-ukrainie-bron-zwyciestwa-to-pociski-tomahawk,nId,20341509",Militaria
Lockheed Martin z nową umową. Dotyczy Patriotów dla Polski,technologia,"https://geekweek.interia.pl/militaria/news-lockheed-martin-z-nowa-umowa-dotyczy-patriotow-dla-polski,nId,20245807",Militaria
Rosja zbombardowała Kijów niegdyś ukraińskimi samolotami,technologia,"https://geekweek.interia.pl/militaria/news-rosja-zbombardowala-kijow-niegdys-ukrainskimi-samolotami,nId,20341505",Militaria
Najgorsze smartwatche na Black Friday. Na te modele uważaj!,technologia,"https://geekweek.interia.pl/technologia/news-najgorsze-smartwatche-na-black-friday-na-te-modele-uwazaj,nId,20245799",Technologia
Nowe zagrożenie ze strony dronów. Szmuglują do więzień towary,technologia,"https://geekweek.interia.pl/technologia/news-nowe-zagrozenie-ze-strony-dronow-szmugluja-do-wiezien-towary,nId,20245790",Technologia
Rosjanie użyli najnowszych czołgów na froncie. Szybko padły,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-uzyli-najnowszych-czolgow-na-froncie-szybko-padly,nId,20245786",Militaria
Mapy Google z nową funkcją. Docenią ją piesi,technologia,"https://geekweek.interia.pl/technologia/news-mapy-google-z-nowa-funkcja-docenia-ja-piesi,nId,20245787",Technologia
Jak kupujemy w Black Friday? Sporo osób robi to ze strachu,technologia,"https://geekweek.interia.pl/technologia/news-jak-kupujemy-w-black-friday-sporo-osob-robi-to-ze-strachu,nId,20245781",Technologia
Superpocisk Rosji nie taki super? Oresznik krytykują nawet propagandyści,technologia,"https://geekweek.interia.pl/militaria/news-superpocisk-rosji-nie-taki-super-oresznik-krytykuja-nawet-pr,nId,20245750",Militaria
Zuchwała kradzież sprzętu Apple w Nowym Sączu… na hulajnodze!,technologia,"https://geekweek.interia.pl/technologia/news-zuchwala-kradziez-sprzetu-apple-w-nowym-saczu-na-hulajnodze,nId,20245766",Technologia
To najgroźniejszy bombowiec Ukrainy. Przenosi niezwykłą broń,technologia,"https://geekweek.interia.pl/militaria/news-to-najgrozniejszy-bombowiec-ukrainy-przenosi-niezwykla-bron,nId,20245707",Militaria
"Nie poznasz, że to dron. Wygląda jak ptak",technologia,"https://geekweek.interia.pl/technologia/news-nie-poznasz-ze-to-dron-wyglada-jak-ptak,nId,20245751",Technologia
"Jest Sky Tower, będzie i Sky Food. Zmiany w słynnej budowli",technologia,"https://geekweek.interia.pl/technologia/news-jest-sky-tower-bedzie-i-sky-food-zmiany-w-slynnej-budowli,nId,20245712",Technologia
"Najlepsze smartfony do 1500 zł. Nie uwierzysz, co potrafią",technologia,"https://geekweek.interia.pl/mobile/news-najlepsze-smartfony-do-1500-zl-nie-uwierzysz-co-potrafia,nId,20245716",Mobile
Polskie Abramsy trafiły pod granicę z Ukrainą. Wielka dostawa,technologia,"https://geekweek.interia.pl/militaria/news-polskie-abramsy-trafily-pod-granice-z-ukraina-wielka-dostawa,nId,20245736",Militaria
Recenzja Realme GT 7 Pro. Nowy flagowiec z topowym procesorem,technologia,"https://geekweek.interia.pl/testy/news-recenzja-realme-gt-7-pro-nowy-flagowiec-z-topowym-procesorem,nId,20245717",Testy
MACKI z Politechniki Wrocławskiej. Projekt doceniła ESA,technologia,"https://geekweek.interia.pl/nauka/news-macki-z-politechniki-wroclawskiej-projekt-docenila-esa,nId,20245703",Nauka
Black Friday a bezpieczeństwo. Jak chronić swoje pieniądze i dane?,technologia,"https://geekweek.interia.pl/geekextra/news-black-friday-a-bezpieczenstwo-jak-chronic-swoje-pieniadze-i,nId,20245632",GeekExtra
Najnowsze telefony potaniały na Black Friday. Ile kosztują?,technologia,"https://geekweek.interia.pl/technologia/news-najnowsze-telefony-potanialy-na-black-friday-ile-kosztuja,nId,20245696",Technologia
Co daje 5G w telefonie i czy musisz wymienić kartę SIM?,technologia,"https://geekweek.interia.pl/internet/news-co-daje-5g-w-telefonie-i-czy-musisz-wymienic-karte-sim,nId,20245648",Internet
Odkryli „miasto pod lodem”. NASA ujawnia zdjęcie,technologia,"https://geekweek.interia.pl/technologia/news-odkryli-miasto-pod-lodem-nasa-ujawnia-zdjecie,nId,20245687",Technologia
AK-47 dla dronów. Chińczycy ogłaszają sukces,technologia,"https://geekweek.interia.pl/technologia/news-ak-47-dla-dronow-chinczycy-oglaszaja-sukces,nId,20245629",Technologia
Jak wybrać idealny telewizor do oglądania filmów i seriali?,technologia,"https://geekweek.interia.pl/technologia/news-jak-wybrac-idealny-telewizor-do-ogladania-filmow-i-seriali,nId,20245628",Technologia
Wielkie ćwiczenia armii. Pokazali najnowszą broń Polski,technologia,"https://geekweek.interia.pl/militaria/news-wielkie-cwiczenia-armii-pokazali-najnowsza-bron-polski,nId,20245612",Militaria
NASA testuje małe roboty. Pomogą znaleźć obce życie,technologia,"https://geekweek.interia.pl/nauka/news-nasa-testuje-male-roboty-pomoga-znalezc-obce-zycie,nId,20245624",Nauka
Robot-perkusista. Gra na perkusji szybciej od człowieka,technologia,"https://geekweek.interia.pl/technologia/sztuczna-inteligencja/news-robot-perkusista-gra-na-perkusji-szybciej-od-czlowieka,nId,20245614",Sztuczna inteligencja
Starship dla wojska? Armia interesuje się rakietą SpaceX,technologia,"https://geekweek.interia.pl/technologia/news-starship-dla-wojska-armia-interesuje-sie-rakieta-spacex,nId,20245610",Technologia
mObywatel przestanie działać na tych telefonach,technologia,"https://geekweek.interia.pl/technologia/news-mobywatel-przestanie-dzialac-na-tych-telefonach,nId,20245608",Technologia
NASA chce stworzyć samolot przyszłości. W grze miliardy USD,technologia,"https://geekweek.interia.pl/technologia/news-nasa-chce-stworzyc-samolot-przyszlosci-w-grze-miliardy-usd,nId,7862468",Technologia
NASA i Microsoft stworzą chatbota. Da dostęp ogromnej wiedzy,technologia,"https://geekweek.interia.pl/technologia/sztuczna-inteligencja/news-nasa-i-microsoft-stworza-chatbota-da-dostep-ogromnej-wiedzy,nId,7858102",Sztuczna inteligencja
Przygotuj fotowoltaikę do zimy i umyj panele. Jak to zrobić?,technologia,"https://geekweek.interia.pl/technologia/news-przygotuj-fotowoltaike-do-zimy-i-umyj-panele-jak-to-zrobic,nId,7860655",Technologia
Najgorsze wzory blokady ekranu. Złamie je nawet dziecko,technologia,"https://geekweek.interia.pl/bezpieczenstwo/news-najgorsze-wzory-blokady-ekranu-zlamie-je-nawet-dziecko,nId,7840966",Bezpieczeństwo
Coś dziwnego dzieje się z twoim telefonem? To może być wirus,technologia,"https://geekweek.interia.pl/mobile/news-cos-dziwnego-dzieje-sie-z-twoim-telefonem-to-moze-byc-wirus,nId,7840959",Mobile
"Android muli? Proste triki, żeby zwolnić pamięć w telefonie",technologia,"https://geekweek.interia.pl/technologia/news-android-muli-proste-triki-zeby-zwolnic-pamiec-w-telefonie,nId,7861576",Technologia
Kosmiczny pociąg 23 listopada. Gdzie zobaczymy Starlinki?,technologia,"https://geekweek.interia.pl/technologia/news-kosmiczny-pociag-23-listopada-gdzie-zobaczymy-starlinki,nId,7862241",Technologia
Słabe Wi-Fi? Zwiększ zasięg i szybkość sieci domowej,technologia,"https://geekweek.interia.pl/technologia/news-slabe-wi-fi-zwieksz-zasieg-i-szybkosc-sieci-domowej,nId,7853834",Technologia
Odkrył tajemniczą dziurę w oceanie. To piekło dla ptaków,technologia,"https://geekweek.interia.pl/przyroda/news-odkryl-tajemnicza-dziure-w-oceanie-to-pieklo-dla-ptakow,nId,7862048",Przyroda
"Jak znaleźć telefon? Sprawdź triki, żeby szybko go namierzyć",technologia,"https://geekweek.interia.pl/mobile/news-jak-znalezc-telefon-sprawdz-triki-zeby-szybko-go-namierzyc,nId,7840964",Mobile
Przechwycili elementy pocisku Oriesznik. Rosjanie wściekli,technologia,"https://geekweek.interia.pl/militaria/news-przechwycili-elementy-pocisku-oriesznik-rosjanie-wsciekli,nId,7861550",Militaria
"Wybuch bomby atomowej w Hiroszimie w kolorze, 4K i 60 FPS",technologia,"https://geekweek.interia.pl/historia/news-wybuch-bomby-atomowej-w-hiroszimie-w-kolorze-4k-i-60-fps,nId,7862051",Historia
Rosja wysłała na Białoruś potężne systemy Tor,technologia,"https://geekweek.interia.pl/militaria/news-rosja-wyslala-na-bialorus-potezne-systemy-tor,nId,7862005",Militaria
Pokazali atak Ukrainy na Rosję. Pociski lecą tuż nad owcami,technologia,"https://geekweek.interia.pl/militaria/news-pokazali-atak-ukrainy-na-rosje-pociski-leca-tuz-nad-owcami,nId,7862028",Militaria
Polski wynalazek zrewolucjonizuje budowę na Księżycu,technologia,"https://geekweek.interia.pl/kosmos/news-polski-wynalazek-zrewolucjonizuje-budowe-na-ksiezycu,nId,7861436",Kosmos
Takiego sprzętu Polska nie miała. Specjalistyczne HIMARS-y dotarły,technologia,"https://geekweek.interia.pl/militaria/news-takiego-sprzetu-polska-nie-miala-specjalistyczne-himars-y-do,nId,7861753",Militaria
Jak i ile wydajemy w Black Friday? Święto handlu w Polsce,technologia,"https://geekweek.interia.pl/styl-zycia/news-jak-i-ile-wydajemy-w-black-friday-swieto-handlu-w-polsce,nId,7857947",Styl życia
Nike prezentuje buty z drukarki 3D. Robią wrażenie,technologia,"https://geekweek.interia.pl/technologia/news-nike-prezentuje-buty-z-drukarki-3d-robia-wrazenie,nId,7861542",Technologia
Rafał Brzoska odnosi duży sukces w sporze z Metą,technologia,"https://geekweek.interia.pl/technologia/news-rafal-brzoska-odnosi-duzy-sukces-w-sporze-z-meta,nId,7861373",Technologia
Oppo Find X8 Pro debiutuje w Polsce. Znamy cenę,technologia,"https://geekweek.interia.pl/technologia/news-oppo-find-x8-pro-debiutuje-w-polsce-znamy-cene,nId,7861462",Technologia
Najgłupsze hasła Polaków. Masz 123456? To naprawdę słabe,technologia,"https://geekweek.interia.pl/technologia/news-najglupsze-hasla-polakow-masz-123456-to-naprawde-slabe,nId,7859133",Technologia
Bluesky rzuca rękawice X. Wygląda jak dawny Twitter,technologia,"https://geekweek.interia.pl/internet/news-bluesky-rzuca-rekawice-x-wyglada-jak-dawny-twitter,nId,7860711",Internet
Black Friday. Dlaczego w Polsce promocje trwają cały miesiąc?,technologia,"https://geekweek.interia.pl/geekextra/news-black-friday-dlaczego-w-polsce-promocje-trwaja-caly-miesiac,nId,7859993",GeekExtra
Kościół zamienił księdza na awatar sztucznej inteligencji,technologia,"https://geekweek.interia.pl/technologia/news-kosciol-zamienil-ksiedza-na-awatar-sztucznej-inteligencji,nId,7861170",Technologia
Putin: Zaatakowaliśmy Ukrainę nowym pociskiem Oresznik,technologia,"https://geekweek.interia.pl/militaria/news-putin-zaatakowalismy-ukraine-nowym-pociskiem-oresznik,nId,7861046",Militaria
Bez czego nie działa rosyjska broń? Bez... pianki montażowej,technologia,"https://geekweek.interia.pl/technologia/news-bez-czego-nie-dziala-rosyjska-bron-bez-pianki-montazowej,nId,7860709",Technologia
NASA wraca na Księżyc. Sektor prywatny dostaje ważne zadania,technologia,"https://geekweek.interia.pl/technologia/news-nasa-wraca-na-ksiezyc-sektor-prywatny-dostaje-wazne-zadania,nId,7860545",Technologia
USA obiecały Ukrainie prawie przeterminowane pociski ATACMS,technologia,"https://geekweek.interia.pl/militaria/news-usa-obiecaly-ukrainie-prawie-przeterminowane-pociski-atacms,nId,7861023",Militaria
Tryb incognito w przeglądarce. Kiedy go używać i jak go wyłączyć?,technologia,"https://geekweek.interia.pl/internet/news-tryb-incognito-w-przegladarce-kiedy-go-uzywac-i-jak-go-wylac,nId,7840962",Internet
AI zwolni tysiące ludzi? Nowy plan Elona Muska,technologia,"https://geekweek.interia.pl/technologia/sztuczna-inteligencja/news-ai-zwolni-tysiace-ludzi-nowy-plan-elona-muska,nId,7860619",Sztuczna inteligencja
Wizyta w jedynym w Polsce działającym reaktorze jądrowym,technologia,"https://geekweek.interia.pl/technologia/news-wizyta-w-jedynym-w-polsce-dzialajacym-reaktorze-jadrowym,nId,7860419",Technologia
Messenger z mnóstwem nowości. Komunikator staje się lepszy,technologia,"https://geekweek.interia.pl/technologia/news-messenger-z-mnostwem-nowosci-komunikator-staje-sie-lepszy,nId,7860478",Technologia
Kiedy boski influencer zostanie świętym? Watykan podał datę,technologia,"https://geekweek.interia.pl/internet/news-kiedy-boski-influencer-zostanie-swietym-watykan-podal-date,nId,7860507",Internet
Rosja użyła międzykontynentalnego pocisku balistycznego?,technologia,"https://geekweek.interia.pl/militaria/news-rosja-uzyla-miedzykontynentalnego-pocisku-balistycznego,nId,7860437",Militaria
Ukraińskie media: 4 tys. niemieckich mini-Taurusów w drodze,technologia,"https://geekweek.interia.pl/technologia/news-ukrainskie-media-4-tys-niemieckich-mini-taurusow-w-drodze,nId,7860242",Technologia
Rosja wycelowała w Kijów pociski atomowe RS-26 Rubież,technologia,"https://geekweek.interia.pl/militaria/news-rosja-wycelowala-w-kijow-pociski-atomowe-rs-26-rubiez,nId,7860270",Militaria
Na Rosję spadły kolejne brytyjskie superpociski,technologia,"https://geekweek.interia.pl/militaria/news-na-rosje-spadly-kolejne-brytyjskie-superpociski,nId,7860258",Militaria
Potężne polskie czołgi rozstawione na granicy z Rosją,technologia,"https://geekweek.interia.pl/militaria/news-potezne-polskie-czolgi-rozstawione-na-granicy-z-rosja,nId,7860222",Militaria
"Instagram dba o użytkowników: Zapłać, to nie będziesz oglądać reklam",technologia,"https://geekweek.interia.pl/technologia/news-instagram-dba-o-uzytkownikow-zaplac-to-nie-bedziesz-ogladac,nId,7859921",Technologia
Najczęstsze problemy z WiFi. To one powodują wolny internet,technologia,"https://geekweek.interia.pl/technologia/news-najczestsze-problemy-z-wifi-to-one-powoduja-wolny-internet,nId,7750839",Technologia
"Microsoft ma alternatywę dla Maca Mini? I tak, i nie",technologia,"https://geekweek.interia.pl/technologia/news-microsoft-ma-alternatywe-dla-maca-mini-i-tak-i-nie,nId,7859626",Technologia
